ALARM ID,0
DATE,2023/01/04,12:48:37,

No,DATE,TIME,COUNT,STATUS,ALARM No,MESSAGE
396,2022/07/26,09:57:56,523,ON,6,ツール回転(軸1)サーボ異常
397,2022/07/26,09:57:56,500,ON,2,インデックス定位置異常
398,2022/07/25,16:14:38,522,ON,7,ツール送り(軸2)サーボ異常
399,2022/07/25,16:14:38,522,ON,6,ツール回転(軸1)サーボ異常
400,2022/07/25,16:14:38,499,ON,2,インデックス定位置異常
401,2022/07/22,16:37:03,513,ON,12,ワーク無し異常
402,2022/07/21,14:43:13,512,ON,12,ワーク無し異常
403,2022/07/13,16:55:25,521,ON,7,ツール送り(軸2)サーボ異常
404,2022/07/13,16:55:25,521,ON,6,ツール回転(軸1)サーボ異常
405,2022/07/13,16:55:25,498,ON,2,インデックス定位置異常
406,2022/07/11,16:54:27,511,ON,12,ワーク無し異常
407,2022/07/11,15:16:52,520,ON,7,ツール送り(軸2)サーボ異常
408,2022/07/11,15:16:52,520,ON,6,ツール回転(軸1)サーボ異常
409,2022/07/11,15:16:52,497,ON,2,インデックス定位置異常
410,2022/07/08,09:25:53,510,ON,12,ワーク無し異常
411,2022/07/07,19:45:55,519,ON,7,ツール送り(軸2)サーボ異常
412,2022/07/07,19:45:55,519,ON,6,ツール回転(軸1)サーボ異常
413,2022/07/07,19:45:55,496,ON,2,インデックス定位置異常
414,2022/07/07,12:58:16,518,ON,7,ツール送り(軸2)サーボ異常
415,2022/07/07,12:58:16,518,ON,6,ツール回転(軸1)サーボ異常
416,2022/07/07,12:58:16,495,ON,2,インデックス定位置異常
417,2022/07/06,18:44:31,509,ON,12,ワーク無し異常
418,2022/07/06,18:20:37,508,ON,12,ワーク無し異常
419,2022/07/02,09:40:56,517,ON,7,ツール送り(軸2)サーボ異常
420,2022/07/02,09:40:56,517,ON,6,ツール回転(軸1)サーボ異常
421,2022/07/02,09:40:56,494,ON,2,インデックス定位置異常
422,2022/07/02,09:32:17,516,ON,7,ツール送り(軸2)サーボ異常
423,2022/07/02,09:32:17,516,ON,6,ツール回転(軸1)サーボ異常
424,2022/07/02,09:32:17,493,ON,2,インデックス定位置異常
425,2022/07/01,15:22:27,515,ON,7,ツール送り(軸2)サーボ異常
426,2022/07/01,15:22:27,515,ON,6,ツール回転(軸1)サーボ異常
427,2022/07/01,15:22:27,492,ON,2,インデックス定位置異常
428,2022/07/01,15:15:18,507,ON,12,ワーク無し異常
429,2022/07/01,14:35:12,506,ON,12,ワーク無し異常
430,2022/07/01,10:40:32,505,ON,12,ワーク無し異常
431,2022/06/30,14:34:59,504,ON,12,ワーク無し異常
432,2022/06/30,12:06:11,503,ON,12,ワーク無し異常
433,2022/06/30,12:01:34,502,ON,12,ワーク無し異常
434,2022/06/30,11:58:37,501,ON,12,ワーク無し異常
435,2022/06/29,10:14:13,500,ON,12,ワーク無し異常
436,2022/06/28,16:35:10,499,ON,12,ワーク無し異常
437,2022/06/28,16:33:12,498,ON,12,ワーク無し異常
438,2022/06/27,17:35:14,497,ON,12,ワーク無し異常
439,2022/06/25,10:50:30,496,ON,12,ワーク無し異常
440,2022/06/24,16:56:52,514,ON,7,ツール送り(軸2)サーボ異常
441,2022/06/24,16:56:52,514,ON,6,ツール回転(軸1)サーボ異常
442,2022/06/24,16:56:52,491,ON,2,インデックス定位置異常
443,2022/06/17,09:48:03,495,ON,12,ワーク無し異常
444,2022/06/16,18:52:38,494,ON,12,ワーク無し異常
445,2022/06/15,18:56:22,493,ON,12,ワーク無し異常
446,2022/06/15,17:09:12,492,ON,12,ワーク無し異常
447,2022/06/13,17:08:15,513,ON,7,ツール送り(軸2)サーボ異常
448,2022/06/13,17:08:15,513,ON,6,ツール回転(軸1)サーボ異常
449,2022/06/13,17:08:15,490,ON,2,インデックス定位置異常
450,2022/06/13,17:02:20,512,ON,7,ツール送り(軸2)サーボ異常
451,2022/06/13,17:02:20,512,ON,6,ツール回転(軸1)サーボ異常
452,2022/06/13,17:02:20,489,ON,2,インデックス定位置異常
453,2022/06/13,12:22:02,491,ON,12,ワーク無し異常
454,2022/06/13,12:20:00,490,ON,12,ワーク無し異常
455,2022/06/10,16:02:57,511,ON,7,ツール送り(軸2)サーボ異常
456,2022/06/10,16:02:57,511,ON,6,ツール回転(軸1)サーボ異常
457,2022/06/10,16:02:57,488,ON,2,インデックス定位置異常
458,2022/06/09,12:41:09,489,ON,12,ワーク無し異常
459,2022/06/09,12:38:59,488,ON,12,ワーク無し異常
460,2022/06/09,09:51:52,487,ON,12,ワーク無し異常
461,2022/06/08,16:29:16,486,ON,12,ワーク無し異常
462,2022/06/03,18:32:36,485,ON,12,ワーク無し異常
463,2022/06/03,18:16:23,484,ON,12,ワーク無し異常
464,2022/06/03,15:26:16,483,ON,12,ワーク無し異常
465,2022/06/02,09:46:54,482,ON,12,ワーク無し異常
466,2022/06/01,17:36:54,510,ON,7,ツール送り(軸2)サーボ異常
467,2022/06/01,17:36:54,510,ON,6,ツール回転(軸1)サーボ異常
468,2022/06/01,17:36:54,487,ON,2,インデックス定位置異常
469,2022/05/31,14:27:30,509,ON,7,ツール送り(軸2)サーボ異常
470,2022/05/31,14:27:30,509,ON,6,ツール回転(軸1)サーボ異常
471,2022/05/31,14:27:30,486,ON,2,インデックス定位置異常
472,2022/05/31,13:11:23,508,ON,7,ツール送り(軸2)サーボ異常
473,2022/05/31,13:11:23,508,ON,6,ツール回転(軸1)サーボ異常
474,2022/05/31,13:11:23,485,ON,2,インデックス定位置異常
475,2022/05/31,12:44:08,507,ON,7,ツール送り(軸2)サーボ異常
476,2022/05/31,12:44:08,507,ON,6,ツール回転(軸1)サーボ異常
477,2022/05/31,12:44:08,484,ON,2,インデックス定位置異常
478,2022/05/31,11:13:53,506,ON,7,ツール送り(軸2)サーボ異常
479,2022/05/31,11:13:53,506,ON,6,ツール回転(軸1)サーボ異常
480,2022/05/31,11:13:53,483,ON,2,インデックス定位置異常
481,2022/05/30,16:08:50,505,ON,7,ツール送り(軸2)サーボ異常
482,2022/05/30,16:08:50,505,ON,6,ツール回転(軸1)サーボ異常
483,2022/05/30,16:08:50,482,ON,2,インデックス定位置異常
484,2022/05/30,14:43:48,481,ON,12,ワーク無し異常
485,2022/05/28,12:38:28,504,ON,7,ツール送り(軸2)サーボ異常
486,2022/05/28,12:38:28,504,ON,6,ツール回転(軸1)サーボ異常
487,2022/05/28,12:38:28,481,ON,2,インデックス定位置異常
488,2022/05/28,11:19:01,480,ON,12,ワーク無し異常
489,2022/05/28,10:59:07,479,ON,12,ワーク無し異常
490,2022/05/28,10:47:27,503,ON,7,ツール送り(軸2)サーボ異常
491,2022/05/28,10:47:27,503,ON,6,ツール回転(軸1)サーボ異常
492,2022/05/28,10:47:27,480,ON,2,インデックス定位置異常
493,2022/05/28,10:12:28,502,ON,7,ツール送り(軸2)サーボ異常
494,2022/05/28,10:12:28,502,ON,6,ツール回転(軸1)サーボ異常
495,2022/05/28,10:12:28,479,ON,2,インデックス定位置異常
496,2022/05/27,12:36:08,478,ON,12,ワーク無し異常
497,2022/05/27,11:16:14,477,ON,12,ワーク無し異常
498,2022/05/27,10:22:22,501,ON,7,ツール送り(軸2)サーボ異常
499,2022/05/27,10:22:22,501,ON,6,ツール回転(軸1)サーボ異常
500,2022/05/27,10:22:22,478,ON,2,インデックス定位置異常
501,2022/05/26,19:47:12,500,ON,7,ツール送り(軸2)サーボ異常
502,2022/05/26,19:47:12,500,ON,6,ツール回転(軸1)サーボ異常
503,2022/05/26,19:47:12,477,ON,2,インデックス定位置異常
504,2022/05/26,15:24:57,476,ON,12,ワーク無し異常
505,2022/05/26,15:24:12,475,ON,12,ワーク無し異常
506,2022/05/26,14:38:38,474,ON,12,ワーク無し異常
507,2022/05/26,12:53:07,473,ON,12,ワーク無し異常
508,2022/05/26,12:49:03,472,ON,12,ワーク無し異常
509,2022/05/25,17:23:25,471,ON,12,ワーク無し異常
510,2022/05/25,16:31:23,470,ON,12,ワーク無し異常
511,2022/05/25,16:14:39,469,ON,12,ワーク無し異常
512,2022/05/25,16:12:12,468,ON,12,ワーク無し異常
513,2022/05/25,16:07:46,467,ON,12,ワーク無し異常
514,2022/05/25,16:03:50,466,ON,12,ワーク無し異常
515,2022/05/24,12:13:29,12,ON,48,非常停止ボタン検出
516,2022/05/24,12:13:29,499,ON,7,ツール送り(軸2)サーボ異常
517,2022/05/24,12:13:29,499,ON,6,ツール回転(軸1)サーボ異常
518,2022/05/19,15:05:51,498,ON,7,ツール送り(軸2)サーボ異常
519,2022/05/19,15:05:51,498,ON,6,ツール回転(軸1)サーボ異常
520,2022/05/19,15:05:51,476,ON,2,インデックス定位置異常
521,2022/05/19,10:37:56,465,ON,12,ワーク無し異常
522,2022/05/18,19:13:47,497,ON,7,ツール送り(軸2)サーボ異常
523,2022/05/18,19:13:47,497,ON,6,ツール回転(軸1)サーボ異常
524,2022/05/18,19:13:47,475,ON,2,インデックス定位置異常
525,2022/05/18,19:12:41,496,ON,7,ツール送り(軸2)サーボ異常
526,2022/05/18,19:12:41,496,ON,6,ツール回転(軸1)サーボ異常
527,2022/05/18,19:12:41,474,ON,2,インデックス定位置異常
528,2022/05/18,19:11:16,495,ON,7,ツール送り(軸2)サーボ異常
529,2022/05/18,19:11:16,495,ON,6,ツール回転(軸1)サーボ異常
530,2022/05/18,19:11:16,473,ON,2,インデックス定位置異常
531,2022/05/17,09:27:12,464,ON,12,ワーク無し異常
532,2022/05/16,12:52:19,494,ON,7,ツール送り(軸2)サーボ異常
533,2022/05/16,12:52:19,494,ON,6,ツール回転(軸1)サーボ異常
534,2022/05/16,12:52:19,472,ON,2,インデックス定位置異常
535,2022/05/16,12:48:42,493,ON,7,ツール送り(軸2)サーボ異常
536,2022/05/16,12:48:42,493,ON,6,ツール回転(軸1)サーボ異常
537,2022/05/16,12:48:42,471,ON,2,インデックス定位置異常
538,2022/05/16,10:24:31,492,ON,7,ツール送り(軸2)サーボ異常
539,2022/05/16,10:24:31,492,ON,6,ツール回転(軸1)サーボ異常
540,2022/05/16,10:24:31,470,ON,2,インデックス定位置異常
541,2022/05/16,09:27:45,491,ON,7,ツール送り(軸2)サーボ異常
542,2022/05/16,09:27:45,491,ON,6,ツール回転(軸1)サーボ異常
543,2022/05/16,09:27:45,469,ON,2,インデックス定位置異常
544,2022/05/14,12:31:26,490,ON,7,ツール送り(軸2)サーボ異常
545,2022/05/14,12:31:26,490,ON,6,ツール回転(軸1)サーボ異常
546,2022/05/14,12:31:26,468,ON,2,インデックス定位置異常
547,2022/05/14,12:25:10,489,ON,7,ツール送り(軸2)サーボ異常
548,2022/05/14,12:25:10,489,ON,6,ツール回転(軸1)サーボ異常
549,2022/05/14,12:25:10,467,ON,2,インデックス定位置異常
550,2022/05/14,10:34:07,463,ON,12,ワーク無し異常
551,2022/05/13,14:34:46,462,ON,12,ワーク無し異常
552,2022/05/12,18:54:00,461,ON,12,ワーク無し異常
553,2022/05/11,17:56:36,460,ON,12,ワーク無し異常
554,2022/05/11,15:23:16,459,ON,12,ワーク無し異常
555,2022/05/11,15:13:25,458,ON,12,ワーク無し異常
556,2022/05/11,10:04:57,457,ON,12,ワーク無し異常
557,2022/05/11,09:58:10,456,ON,12,ワーク無し異常
558,2022/05/10,16:55:19,455,ON,12,ワーク無し異常
559,2022/05/09,17:48:56,454,ON,12,ワーク無し異常
560,2022/05/09,17:34:50,488,ON,7,ツール送り(軸2)サーボ異常
561,2022/05/09,17:34:50,488,ON,6,ツール回転(軸1)サーボ異常
562,2022/05/09,17:34:50,466,ON,2,インデックス定位置異常
563,2022/04/25,16:19:02,453,ON,12,ワーク無し異常
564,2022/04/22,11:28:03,452,ON,12,ワーク無し異常
565,2022/04/21,09:42:39,451,ON,12,ワーク無し異常
566,2022/04/20,15:54:01,450,ON,12,ワーク無し異常
567,2022/04/20,15:46:19,449,ON,12,ワーク無し異常
568,2022/04/19,19:18:30,487,ON,7,ツール送り(軸2)サーボ異常
569,2022/04/19,19:18:30,487,ON,6,ツール回転(軸1)サーボ異常
570,2022/04/19,19:18:30,465,ON,2,インデックス定位置異常
571,2022/04/19,17:47:36,486,ON,7,ツール送り(軸2)サーボ異常
572,2022/04/19,17:47:36,486,ON,6,ツール回転(軸1)サーボ異常
573,2022/04/19,17:47:36,464,ON,2,インデックス定位置異常
574,2022/04/19,15:54:51,485,ON,7,ツール送り(軸2)サーボ異常
575,2022/04/19,15:54:51,485,ON,6,ツール回転(軸1)サーボ異常
576,2022/04/19,15:54:51,463,ON,2,インデックス定位置異常
577,2022/04/19,15:53:32,484,ON,7,ツール送り(軸2)サーボ異常
578,2022/04/19,15:53:32,484,ON,6,ツール回転(軸1)サーボ異常
579,2022/04/19,15:53:32,462,ON,2,インデックス定位置異常
580,2022/04/19,14:43:34,483,ON,7,ツール送り(軸2)サーボ異常
581,2022/04/19,14:43:34,483,ON,6,ツール回転(軸1)サーボ異常
582,2022/04/19,14:43:34,461,ON,2,インデックス定位置異常
583,2022/04/19,12:34:51,482,ON,7,ツール送り(軸2)サーボ異常
584,2022/04/19,12:34:51,482,ON,6,ツール回転(軸1)サーボ異常
585,2022/04/19,12:34:51,460,ON,2,インデックス定位置異常
586,2022/04/19,12:19:35,481,ON,7,ツール送り(軸2)サーボ異常
587,2022/04/19,12:19:35,481,ON,6,ツール回転(軸1)サーボ異常
588,2022/04/19,12:19:35,459,ON,2,インデックス定位置異常
589,2022/04/19,12:12:53,480,ON,7,ツール送り(軸2)サーボ異常
590,2022/04/19,12:12:53,480,ON,6,ツール回転(軸1)サーボ異常
591,2022/04/19,12:12:53,458,ON,2,インデックス定位置異常
592,2022/04/19,11:55:13,479,ON,7,ツール送り(軸2)サーボ異常
593,2022/04/19,11:55:13,479,ON,6,ツール回転(軸1)サーボ異常
594,2022/04/19,11:55:13,457,ON,2,インデックス定位置異常
595,2022/04/19,10:54:29,478,ON,7,ツール送り(軸2)サーボ異常
596,2022/04/19,10:54:29,478,ON,6,ツール回転(軸1)サーボ異常
597,2022/04/19,10:54:29,456,ON,2,インデックス定位置異常
598,2022/04/18,13:00:29,448,ON,12,ワーク無し異常
599,2022/04/16,11:43:04,477,ON,7,ツール送り(軸2)サーボ異常
600,2022/04/16,11:43:04,477,ON,6,ツール回転(軸1)サーボ異常
601,2022/04/16,11:43:04,455,ON,2,インデックス定位置異常
602,2022/04/16,10:43:17,476,ON,7,ツール送り(軸2)サーボ異常
603,2022/04/16,10:43:17,476,ON,6,ツール回転(軸1)サーボ異常
604,2022/04/16,10:43:17,454,ON,2,インデックス定位置異常
605,2022/04/16,10:26:46,475,ON,7,ツール送り(軸2)サーボ異常
606,2022/04/16,10:26:46,475,ON,6,ツール回転(軸1)サーボ異常
607,2022/04/16,10:26:46,453,ON,2,インデックス定位置異常
608,2022/04/16,10:23:30,474,ON,7,ツール送り(軸2)サーボ異常
609,2022/04/16,10:23:30,474,ON,6,ツール回転(軸1)サーボ異常
610,2022/04/16,10:23:30,452,ON,2,インデックス定位置異常
611,2022/04/15,09:57:31,473,ON,7,ツール送り(軸2)サーボ異常
612,2022/04/15,09:57:31,473,ON,6,ツール回転(軸1)サーボ異常
613,2022/04/15,09:57:31,451,ON,2,インデックス定位置異常
614,2022/04/15,09:24:47,472,ON,7,ツール送り(軸2)サーボ異常
615,2022/04/15,09:24:47,472,ON,6,ツール回転(軸1)サーボ異常
616,2022/04/15,09:24:47,450,ON,2,インデックス定位置異常
617,2022/04/14,19:48:33,447,ON,12,ワーク無し異常
618,2022/04/13,14:45:39,446,ON,12,ワーク無し異常
619,2022/04/13,12:27:03,471,ON,7,ツール送り(軸2)サーボ異常
620,2022/04/13,12:27:03,471,ON,6,ツール回転(軸1)サーボ異常
621,2022/04/13,12:27:03,449,ON,2,インデックス定位置異常
622,2022/04/13,11:42:11,470,ON,7,ツール送り(軸2)サーボ異常
623,2022/04/13,11:42:11,470,ON,6,ツール回転(軸1)サーボ異常
624,2022/04/13,11:42:11,448,ON,2,インデックス定位置異常
625,2022/04/13,11:19:19,469,ON,7,ツール送り(軸2)サーボ異常
626,2022/04/13,11:19:19,469,ON,6,ツール回転(軸1)サーボ異常
627,2022/04/13,11:19:19,447,ON,2,インデックス定位置異常
628,2022/04/13,10:41:00,468,ON,7,ツール送り(軸2)サーボ異常
629,2022/04/13,10:41:00,468,ON,6,ツール回転(軸1)サーボ異常
630,2022/04/13,10:41:00,446,ON,2,インデックス定位置異常
631,2022/04/13,10:32:35,467,ON,7,ツール送り(軸2)サーボ異常
632,2022/04/13,10:32:35,467,ON,6,ツール回転(軸1)サーボ異常
633,2022/04/13,10:32:35,445,ON,2,インデックス定位置異常
634,2022/04/12,19:16:16,466,ON,7,ツール送り(軸2)サーボ異常
635,2022/04/12,19:16:16,466,ON,6,ツール回転(軸1)サーボ異常
636,2022/04/12,19:16:16,444,ON,2,インデックス定位置異常
637,2022/04/12,19:02:27,465,ON,7,ツール送り(軸2)サーボ異常
638,2022/04/12,19:02:27,465,ON,6,ツール回転(軸1)サーボ異常
639,2022/04/12,19:02:27,443,ON,2,インデックス定位置異常
640,2022/04/12,18:09:22,464,ON,7,ツール送り(軸2)サーボ異常
641,2022/04/12,18:09:22,464,ON,6,ツール回転(軸1)サーボ異常
642,2022/04/12,18:09:22,442,ON,2,インデックス定位置異常
643,2022/04/12,16:34:39,463,ON,7,ツール送り(軸2)サーボ異常
644,2022/04/12,16:34:39,463,ON,6,ツール回転(軸1)サーボ異常
645,2022/04/12,16:34:39,441,ON,2,インデックス定位置異常
646,2022/04/12,14:59:03,462,ON,7,ツール送り(軸2)サーボ異常
647,2022/04/12,14:59:03,462,ON,6,ツール回転(軸1)サーボ異常
648,2022/04/12,14:59:03,440,ON,2,インデックス定位置異常
649,2022/04/12,12:19:01,445,ON,12,ワーク無し異常
650,2022/04/11,15:54:55,461,ON,7,ツール送り(軸2)サーボ異常
651,2022/04/11,15:54:55,461,ON,6,ツール回転(軸1)サーボ異常
652,2022/04/11,15:54:55,439,ON,2,インデックス定位置異常
653,2022/04/11,15:47:23,460,ON,7,ツール送り(軸2)サーボ異常
654,2022/04/11,15:47:23,460,ON,6,ツール回転(軸1)サーボ異常
655,2022/04/11,15:47:23,438,ON,2,インデックス定位置異常
656,2022/04/11,09:40:52,444,ON,12,ワーク無し異常
657,2022/04/11,09:27:52,443,ON,12,ワーク無し異常
658,2022/04/11,09:25:15,442,ON,12,ワーク無し異常
659,2022/04/11,09:21:08,441,ON,12,ワーク無し異常
660,2022/04/09,12:01:26,440,ON,12,ワーク無し異常
661,2022/04/09,11:25:16,439,ON,12,ワーク無し異常
662,2022/04/07,14:34:28,438,ON,12,ワーク無し異常
663,2022/04/04,12:52:09,437,ON,12,ワーク無し異常
664,2022/04/01,11:17:52,436,ON,12,ワーク無し異常
665,2022/03/31,13:01:29,435,ON,12,ワーク無し異常
666,2022/03/31,10:30:37,459,ON,7,ツール送り(軸2)サーボ異常
667,2022/03/31,10:30:37,459,ON,6,ツール回転(軸1)サーボ異常
668,2022/03/31,10:30:37,437,ON,2,インデックス定位置異常
669,2022/03/30,18:41:37,434,ON,12,ワーク無し異常
670,2022/03/30,16:24:27,458,ON,7,ツール送り(軸2)サーボ異常
671,2022/03/30,16:24:27,458,ON,6,ツール回転(軸1)サーボ異常
672,2022/03/30,16:24:27,436,ON,2,インデックス定位置異常
673,2022/03/30,09:55:47,457,ON,7,ツール送り(軸2)サーボ異常
674,2022/03/30,09:55:47,457,ON,6,ツール回転(軸1)サーボ異常
675,2022/03/30,09:55:47,435,ON,2,インデックス定位置異常
676,2022/03/29,17:40:08,456,ON,7,ツール送り(軸2)サーボ異常
677,2022/03/29,17:40:08,456,ON,6,ツール回転(軸1)サーボ異常
678,2022/03/29,17:40:08,434,ON,2,インデックス定位置異常
679,2022/03/29,16:05:44,455,ON,7,ツール送り(軸2)サーボ異常
680,2022/03/29,16:05:44,455,ON,6,ツール回転(軸1)サーボ異常
681,2022/03/29,16:05:44,433,ON,2,インデックス定位置異常
682,2022/03/29,15:55:56,454,ON,7,ツール送り(軸2)サーボ異常
683,2022/03/29,15:55:56,454,ON,6,ツール回転(軸1)サーボ異常
684,2022/03/29,15:55:56,432,ON,2,インデックス定位置異常
685,2022/03/29,12:54:22,453,ON,7,ツール送り(軸2)サーボ異常
686,2022/03/29,12:54:22,453,ON,6,ツール回転(軸1)サーボ異常
687,2022/03/29,12:54:22,431,ON,2,インデックス定位置異常
688,2022/03/29,12:45:57,452,ON,7,ツール送り(軸2)サーボ異常
689,2022/03/29,12:45:57,452,ON,6,ツール回転(軸1)サーボ異常
690,2022/03/29,12:45:57,430,ON,2,インデックス定位置異常
691,2022/03/29,12:12:07,451,ON,7,ツール送り(軸2)サーボ異常
692,2022/03/29,12:12:07,451,ON,6,ツール回転(軸1)サーボ異常
693,2022/03/29,12:12:07,429,ON,2,インデックス定位置異常
694,2022/03/29,11:35:19,450,ON,7,ツール送り(軸2)サーボ異常
695,2022/03/29,11:35:19,450,ON,6,ツール回転(軸1)サーボ異常
696,2022/03/29,11:35:19,428,ON,2,インデックス定位置異常
697,2022/03/29,10:48:59,449,ON,7,ツール送り(軸2)サーボ異常
698,2022/03/29,10:48:59,449,ON,6,ツール回転(軸1)サーボ異常
699,2022/03/29,10:48:59,427,ON,2,インデックス定位置異常
700,2022/03/29,09:49:06,448,ON,7,ツール送り(軸2)サーボ異常
701,2022/03/29,09:49:06,448,ON,6,ツール回転(軸1)サーボ異常
702,2022/03/29,09:49:06,426,ON,2,インデックス定位置異常
703,2022/03/29,09:37:44,447,ON,7,ツール送り(軸2)サーボ異常
704,2022/03/29,09:37:44,447,ON,6,ツール回転(軸1)サーボ異常
705,2022/03/29,09:37:44,425,ON,2,インデックス定位置異常
706,2022/03/29,09:25:42,446,ON,7,ツール送り(軸2)サーボ異常
707,2022/03/29,09:25:42,446,ON,6,ツール回転(軸1)サーボ異常
708,2022/03/29,09:25:42,424,ON,2,インデックス定位置異常
709,2022/03/28,17:06:42,445,ON,7,ツール送り(軸2)サーボ異常
710,2022/03/28,17:06:42,445,ON,6,ツール回転(軸1)サーボ異常
711,2022/03/28,17:06:42,423,ON,2,インデックス定位置異常
712,2022/03/28,10:10:17,444,ON,7,ツール送り(軸2)サーボ異常
713,2022/03/28,10:10:17,444,ON,6,ツール回転(軸1)サーボ異常
714,2022/03/28,10:10:17,422,ON,2,インデックス定位置異常
715,2022/03/28,09:55:22,443,ON,7,ツール送り(軸2)サーボ異常
716,2022/03/28,09:55:22,443,ON,6,ツール回転(軸1)サーボ異常
717,2022/03/28,09:55:22,421,ON,2,インデックス定位置異常
718,2022/03/28,09:45:07,442,ON,7,ツール送り(軸2)サーボ異常
719,2022/03/28,09:45:07,442,ON,6,ツール回転(軸1)サーボ異常
720,2022/03/28,09:45:07,420,ON,2,インデックス定位置異常
721,2022/03/28,09:18:09,441,ON,7,ツール送り(軸2)サーボ異常
722,2022/03/28,09:18:09,441,ON,6,ツール回転(軸1)サーボ異常
723,2022/03/28,09:18:09,419,ON,2,インデックス定位置異常
724,2022/03/26,12:14:54,440,ON,7,ツール送り(軸2)サーボ異常
725,2022/03/26,12:14:54,440,ON,6,ツール回転(軸1)サーボ異常
726,2022/03/26,12:14:54,418,ON,2,インデックス定位置異常
727,2022/03/26,11:34:36,439,ON,7,ツール送り(軸2)サーボ異常
728,2022/03/26,11:34:36,439,ON,6,ツール回転(軸1)サーボ異常
729,2022/03/26,11:34:36,417,ON,2,インデックス定位置異常
730,2022/03/26,10:22:24,438,ON,7,ツール送り(軸2)サーボ異常
731,2022/03/26,10:22:24,438,ON,6,ツール回転(軸1)サーボ異常
732,2022/03/26,10:22:24,416,ON,2,インデックス定位置異常
733,2022/03/26,09:39:14,433,ON,12,ワーク無し異常
734,2022/03/25,14:46:13,437,ON,7,ツール送り(軸2)サーボ異常
735,2022/03/25,14:46:13,437,ON,6,ツール回転(軸1)サーボ異常
736,2022/03/25,14:46:13,415,ON,2,インデックス定位置異常
737,2022/03/25,14:34:06,436,ON,7,ツール送り(軸2)サーボ異常
738,2022/03/25,14:34:06,436,ON,6,ツール回転(軸1)サーボ異常
739,2022/03/25,14:34:06,414,ON,2,インデックス定位置異常
740,2022/03/25,11:51:28,435,ON,7,ツール送り(軸2)サーボ異常
741,2022/03/25,11:51:28,435,ON,6,ツール回転(軸1)サーボ異常
742,2022/03/25,11:51:28,413,ON,2,インデックス定位置異常
743,2022/03/25,11:27:40,434,ON,7,ツール送り(軸2)サーボ異常
744,2022/03/25,11:27:40,434,ON,6,ツール回転(軸1)サーボ異常
745,2022/03/25,11:27:40,412,ON,2,インデックス定位置異常
746,2022/03/25,11:15:12,433,ON,7,ツール送り(軸2)サーボ異常
747,2022/03/25,11:15:12,433,ON,6,ツール回転(軸1)サーボ異常
748,2022/03/25,11:15:12,411,ON,2,インデックス定位置異常
749,2022/03/25,10:38:19,432,ON,7,ツール送り(軸2)サーボ異常
750,2022/03/25,10:38:19,432,ON,6,ツール回転(軸1)サーボ異常
751,2022/03/25,10:38:19,410,ON,2,インデックス定位置異常
752,2022/03/25,10:32:49,431,ON,7,ツール送り(軸2)サーボ異常
753,2022/03/25,10:32:49,431,ON,6,ツール回転(軸1)サーボ異常
754,2022/03/25,10:32:49,409,ON,2,インデックス定位置異常
755,2022/03/25,10:20:18,430,ON,7,ツール送り(軸2)サーボ異常
756,2022/03/25,10:20:18,430,ON,6,ツール回転(軸1)サーボ異常
757,2022/03/25,10:20:18,408,ON,2,インデックス定位置異常
758,2022/03/25,09:48:40,432,ON,12,ワーク無し異常
759,2022/03/25,09:29:43,431,ON,12,ワーク無し異常
760,2022/03/25,09:12:23,429,ON,7,ツール送り(軸2)サーボ異常
761,2022/03/25,09:12:23,429,ON,6,ツール回転(軸1)サーボ異常
762,2022/03/25,09:12:23,407,ON,2,インデックス定位置異常
763,2022/03/25,09:10:50,428,ON,7,ツール送り(軸2)サーボ異常
764,2022/03/25,09:10:50,428,ON,6,ツール回転(軸1)サーボ異常
765,2022/03/25,09:10:50,406,ON,2,インデックス定位置異常
766,2022/03/24,19:19:57,427,ON,7,ツール送り(軸2)サーボ異常
767,2022/03/24,19:19:57,427,ON,6,ツール回転(軸1)サーボ異常
768,2022/03/24,19:19:57,405,ON,2,インデックス定位置異常
769,2022/03/24,17:55:49,426,ON,7,ツール送り(軸2)サーボ異常
770,2022/03/24,17:55:49,426,ON,6,ツール回転(軸1)サーボ異常
771,2022/03/24,17:55:49,404,ON,2,インデックス定位置異常
772,2022/03/24,16:14:19,425,ON,7,ツール送り(軸2)サーボ異常
773,2022/03/24,16:14:19,425,ON,6,ツール回転(軸1)サーボ異常
774,2022/03/24,16:14:19,403,ON,2,インデックス定位置異常
775,2022/03/24,13:07:40,424,ON,7,ツール送り(軸2)サーボ異常
776,2022/03/24,13:07:40,424,ON,6,ツール回転(軸1)サーボ異常
777,2022/03/24,13:07:40,402,ON,2,インデックス定位置異常
778,2022/03/24,12:58:09,423,ON,7,ツール送り(軸2)サーボ異常
779,2022/03/24,12:58:09,423,ON,6,ツール回転(軸1)サーボ異常
780,2022/03/24,12:58:09,401,ON,2,インデックス定位置異常
781,2022/03/24,12:24:37,422,ON,7,ツール送り(軸2)サーボ異常
782,2022/03/24,12:24:37,422,ON,6,ツール回転(軸1)サーボ異常
783,2022/03/24,12:24:37,400,ON,2,インデックス定位置異常
784,2022/03/24,11:43:08,421,ON,7,ツール送り(軸2)サーボ異常
785,2022/03/24,11:43:08,421,ON,6,ツール回転(軸1)サーボ異常
786,2022/03/24,11:43:08,399,ON,2,インデックス定位置異常
787,2022/03/24,09:51:29,420,ON,7,ツール送り(軸2)サーボ異常
