ALARM ID,0
DATE,2023/01/04,11:45:26,

No,DATE,TIME,COUNT,STATUS,ALARM No,MESSAGE
42,2022/12/16,08:38:52,100,ON,1,L1001 ｸﾗﾝﾌﾟ不良
43,2022/12/16,08:10:12,254,ON,5,L1005 二面幅位置決め異常
44,2022/12/15,18:51:19,30,ON,2,L1002 横穴未貫通異常
45,2022/12/15,17:26:19,137,ON,3,L1003 ﾉｯﾁ前進不良
46,2022/12/15,14:55:11,150,ON,4,L1004 足先検査不良
47,2022/12/15,13:46:05,253,ON,5,L1005 二面幅位置決め異常
48,2022/12/15,10:20:45,252,ON,5,L1005 二面幅位置決め異常
49,2022/12/14,18:39:30,4,ON,48,L1300 残留ﾜｰｸ検知異常
50,2022/12/14,14:59:21,251,ON,5,L1005 二面幅位置決め異常
51,2022/12/12,16:38:09,250,ON,5,L1005 二面幅位置決め異常
52,2022/12/12,16:34:41,249,ON,5,L1005 二面幅位置決め異常
53,2022/12/12,16:26:23,248,ON,5,L1005 二面幅位置決め異常
54,2022/12/12,16:05:17,247,ON,5,L1005 二面幅位置決め異常
55,2022/12/12,15:13:11,246,ON,5,L1005 二面幅位置決め異常
56,2022/12/12,15:12:12,245,ON,5,L1005 二面幅位置決め異常
57,2022/12/12,15:10:07,244,ON,5,L1005 二面幅位置決め異常
58,2022/12/12,15:08:11,243,ON,5,L1005 二面幅位置決め異常
59,2022/12/12,14:46:41,99,ON,1,L1001 ｸﾗﾝﾌﾟ不良
60,2022/12/12,14:38:25,242,ON,5,L1005 二面幅位置決め異常
61,2022/12/12,11:15:36,46,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
62,2022/12/12,11:10:53,241,ON,5,L1005 二面幅位置決め異常
63,2022/12/12,11:07:58,29,ON,2,L1002 横穴未貫通異常
64,2022/12/12,10:12:18,240,ON,5,L1005 二面幅位置決め異常
65,2022/12/12,10:05:19,239,ON,5,L1005 二面幅位置決め異常
66,2022/12/12,08:47:38,238,ON,5,L1005 二面幅位置決め異常
67,2022/12/12,08:42:17,237,ON,5,L1005 二面幅位置決め異常
68,2022/12/10,14:33:08,236,ON,5,L1005 二面幅位置決め異常
69,2022/12/10,14:31:29,235,ON,5,L1005 二面幅位置決め異常
70,2022/12/10,11:20:38,234,ON,5,L1005 二面幅位置決め異常
71,2022/12/10,08:50:32,149,ON,4,L1004 足先検査不良
72,2022/12/10,08:50:09,148,ON,4,L1004 足先検査不良
73,2022/12/10,08:24:45,147,ON,4,L1004 足先検査不良
74,2022/12/09,16:33:24,233,ON,5,L1005 二面幅位置決め異常
75,2022/12/09,10:25:54,146,ON,4,L1004 足先検査不良
76,2022/12/09,10:25:08,232,ON,5,L1005 二面幅位置決め異常
77,2022/12/09,10:23:28,231,ON,5,L1005 二面幅位置決め異常
78,2022/12/09,10:21:01,45,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
79,2022/12/08,18:15:18,145,ON,4,L1004 足先検査不良
80,2022/12/08,18:14:53,144,ON,4,L1004 足先検査不良
81,2022/12/08,18:13:25,143,ON,4,L1004 足先検査不良
82,2022/12/08,18:07:59,230,ON,5,L1005 二面幅位置決め異常
83,2022/12/08,18:02:41,229,ON,5,L1005 二面幅位置決め異常
84,2022/12/08,17:59:27,228,ON,5,L1005 二面幅位置決め異常
85,2022/12/08,17:57:35,227,ON,5,L1005 二面幅位置決め異常
86,2022/12/08,16:47:46,98,ON,1,L1001 ｸﾗﾝﾌﾟ不良
87,2022/12/08,16:47:06,97,ON,1,L1001 ｸﾗﾝﾌﾟ不良
88,2022/12/08,16:45:13,226,ON,5,L1005 二面幅位置決め異常
89,2022/12/08,15:31:32,225,ON,5,L1005 二面幅位置決め異常
90,2022/12/08,12:55:41,28,ON,2,L1002 横穴未貫通異常
91,2022/12/08,11:33:22,224,ON,5,L1005 二面幅位置決め異常
92,2022/12/08,11:23:59,223,ON,5,L1005 二面幅位置決め異常
93,2022/12/08,11:21:44,222,ON,5,L1005 二面幅位置決め異常
94,2022/12/08,10:24:32,221,ON,5,L1005 二面幅位置決め異常
95,2022/12/08,10:23:14,220,ON,5,L1005 二面幅位置決め異常
96,2022/12/08,09:24:39,219,ON,5,L1005 二面幅位置決め異常
97,2022/12/08,09:22:10,218,ON,5,L1005 二面幅位置決め異常
98,2022/12/08,09:21:27,217,ON,5,L1005 二面幅位置決め異常
99,2022/12/08,08:59:26,216,ON,5,L1005 二面幅位置決め異常
100,2022/12/08,08:58:39,215,ON,5,L1005 二面幅位置決め異常
101,2022/12/08,08:58:06,214,ON,5,L1005 二面幅位置決め異常
102,2022/12/08,08:56:15,44,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
103,2022/12/08,08:54:17,213,ON,5,L1005 二面幅位置決め異常
104,2022/12/08,08:50:52,27,ON,2,L1002 横穴未貫通異常
105,2022/12/08,08:49:20,26,ON,2,L1002 横穴未貫通異常
106,2022/12/08,08:25:25,43,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
107,2022/12/08,08:18:24,212,ON,5,L1005 二面幅位置決め異常
108,2022/12/08,08:17:06,42,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
109,2022/12/08,08:15:19,211,ON,5,L1005 二面幅位置決め異常
110,2022/12/07,18:49:21,210,ON,5,L1005 二面幅位置決め異常
111,2022/12/07,15:52:06,209,ON,5,L1005 二面幅位置決め異常
112,2022/12/07,15:46:42,208,ON,5,L1005 二面幅位置決め異常
113,2022/12/07,15:10:23,142,ON,4,L1004 足先検査不良
114,2022/11/28,18:33:27,207,ON,5,L1005 二面幅位置決め異常
115,2022/11/28,17:52:38,141,ON,4,L1004 足先検査不良
116,2022/11/28,17:26:25,206,ON,5,L1005 二面幅位置決め異常
117,2022/11/28,17:19:26,140,ON,4,L1004 足先検査不良
118,2022/11/28,16:15:37,205,ON,5,L1005 二面幅位置決め異常
119,2022/11/28,14:54:40,204,ON,5,L1005 二面幅位置決め異常
120,2022/11/28,14:45:01,203,ON,5,L1005 二面幅位置決め異常
121,2022/11/28,13:54:34,139,ON,4,L1004 足先検査不良
122,2022/11/28,13:47:41,202,ON,5,L1005 二面幅位置決め異常
123,2022/11/28,12:20:58,136,ON,3,L1003 ﾉｯﾁ前進不良
124,2022/11/28,11:53:36,138,ON,4,L1004 足先検査不良
125,2022/11/28,10:37:52,201,ON,5,L1005 二面幅位置決め異常
126,2022/11/28,08:36:15,200,ON,5,L1005 二面幅位置決め異常
127,2022/11/26,14:26:33,199,ON,5,L1005 二面幅位置決め異常
128,2022/11/26,10:34:45,198,ON,5,L1005 二面幅位置決め異常
129,2022/11/26,10:02:36,96,ON,1,L1001 ｸﾗﾝﾌﾟ不良
130,2022/11/26,10:02:23,95,ON,1,L1001 ｸﾗﾝﾌﾟ不良
131,2022/11/26,10:01:51,94,ON,1,L1001 ｸﾗﾝﾌﾟ不良
132,2022/11/26,09:52:36,135,ON,3,L1003 ﾉｯﾁ前進不良
133,2022/11/26,09:51:10,134,ON,3,L1003 ﾉｯﾁ前進不良
134,2022/11/26,09:51:10,93,ON,1,L1001 ｸﾗﾝﾌﾟ不良
135,2022/11/26,09:38:58,197,ON,5,L1005 二面幅位置決め異常
136,2022/11/25,14:58:35,3,ON,48,L1300 残留ﾜｰｸ検知異常
137,2022/11/25,14:08:53,137,ON,4,L1004 足先検査不良
138,2022/11/25,13:54:54,136,ON,4,L1004 足先検査不良
139,2022/11/24,11:07:18,196,ON,5,L1005 二面幅位置決め異常
140,2022/11/24,10:59:07,195,ON,5,L1005 二面幅位置決め異常
141,2022/11/24,08:54:58,41,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
142,2022/11/24,08:30:23,194,ON,5,L1005 二面幅位置決め異常
143,2022/11/23,18:44:24,25,ON,2,L1002 横穴未貫通異常
144,2022/11/23,18:33:57,135,ON,4,L1004 足先検査不良
145,2022/11/23,18:32:44,193,ON,5,L1005 二面幅位置決め異常
146,2022/11/23,16:38:53,134,ON,4,L1004 足先検査不良
147,2022/11/23,16:07:56,133,ON,4,L1004 足先検査不良
148,2022/11/23,12:27:06,192,ON,5,L1005 二面幅位置決め異常
149,2022/11/23,12:05:53,133,ON,3,L1003 ﾉｯﾁ前進不良
150,2022/11/23,12:04:53,132,ON,3,L1003 ﾉｯﾁ前進不良
151,2022/11/23,11:35:25,132,ON,4,L1004 足先検査不良
152,2022/11/23,11:14:14,131,ON,4,L1004 足先検査不良
153,2022/11/23,11:13:27,130,ON,4,L1004 足先検査不良
154,2022/11/23,11:13:11,129,ON,4,L1004 足先検査不良
155,2022/11/23,11:11:51,128,ON,4,L1004 足先検査不良
156,2022/11/23,11:10:50,127,ON,4,L1004 足先検査不良
157,2022/11/23,11:09:50,126,ON,4,L1004 足先検査不良
158,2022/11/23,11:09:11,125,ON,4,L1004 足先検査不良
159,2022/11/23,11:07:41,124,ON,4,L1004 足先検査不良
160,2022/11/23,11:07:01,123,ON,4,L1004 足先検査不良
161,2022/11/23,11:06:49,122,ON,4,L1004 足先検査不良
162,2022/11/23,11:05:12,121,ON,4,L1004 足先検査不良
163,2022/11/23,10:57:44,120,ON,4,L1004 足先検査不良
164,2022/11/23,10:52:56,119,ON,4,L1004 足先検査不良
165,2022/11/22,14:15:16,191,ON,5,L1005 二面幅位置決め異常
166,2022/11/22,14:06:15,131,ON,3,L1003 ﾉｯﾁ前進不良
167,2022/11/22,14:04:40,130,ON,3,L1003 ﾉｯﾁ前進不良
168,2022/11/22,14:03:21,118,ON,4,L1004 足先検査不良
169,2022/11/22,14:01:40,92,ON,1,L1001 ｸﾗﾝﾌﾟ不良
170,2022/11/22,13:47:28,129,ON,3,L1003 ﾉｯﾁ前進不良
171,2022/11/22,13:47:28,91,ON,1,L1001 ｸﾗﾝﾌﾟ不良
172,2022/11/22,13:30:07,128,ON,3,L1003 ﾉｯﾁ前進不良
173,2022/11/22,13:30:07,90,ON,1,L1001 ｸﾗﾝﾌﾟ不良
174,2022/11/22,13:27:51,24,ON,2,L1002 横穴未貫通異常
175,2022/11/22,13:15:03,127,ON,3,L1003 ﾉｯﾁ前進不良
176,2022/11/22,12:38:09,117,ON,4,L1004 足先検査不良
177,2022/11/22,11:59:32,89,ON,1,L1001 ｸﾗﾝﾌﾟ不良
178,2022/11/22,11:57:23,116,ON,4,L1004 足先検査不良
179,2022/11/22,11:51:17,190,ON,5,L1005 二面幅位置決め異常
180,2022/11/22,11:46:56,126,ON,3,L1003 ﾉｯﾁ前進不良
181,2022/11/22,11:44:00,125,ON,3,L1003 ﾉｯﾁ前進不良
182,2022/11/22,10:55:35,23,ON,2,L1002 横穴未貫通異常
183,2022/11/22,10:05:13,88,ON,1,L1001 ｸﾗﾝﾌﾟ不良
184,2022/11/22,08:52:18,124,ON,3,L1003 ﾉｯﾁ前進不良
185,2022/11/22,08:51:44,22,ON,2,L1002 横穴未貫通異常
186,2022/11/22,08:50:46,123,ON,3,L1003 ﾉｯﾁ前進不良
187,2022/11/22,08:20:17,122,ON,3,L1003 ﾉｯﾁ前進不良
188,2022/11/21,18:31:01,121,ON,3,L1003 ﾉｯﾁ前進不良
189,2022/11/21,18:31:01,87,ON,1,L1001 ｸﾗﾝﾌﾟ不良
190,2022/11/21,16:50:02,189,ON,5,L1005 二面幅位置決め異常
191,2022/11/21,16:03:52,115,ON,4,L1004 足先検査不良
192,2022/11/21,15:04:57,114,ON,4,L1004 足先検査不良
193,2022/11/15,16:28:35,40,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
194,2022/11/15,14:43:26,120,ON,3,L1003 ﾉｯﾁ前進不良
195,2022/11/15,14:27:03,5,ON,0,L1000 安全ｸﾗｯﾁ異常
196,2022/11/15,12:12:15,113,ON,4,L1004 足先検査不良
197,2022/11/15,11:14:07,119,ON,3,L1003 ﾉｯﾁ前進不良
198,2022/11/15,10:11:01,118,ON,3,L1003 ﾉｯﾁ前進不良
199,2022/11/15,10:04:55,21,ON,2,L1002 横穴未貫通異常
200,2022/11/15,08:47:39,86,ON,1,L1001 ｸﾗﾝﾌﾟ不良
201,2022/11/14,18:20:24,117,ON,3,L1003 ﾉｯﾁ前進不良
202,2022/11/14,18:05:18,20,ON,2,L1002 横穴未貫通異常
203,2022/11/14,17:20:59,188,ON,5,L1005 二面幅位置決め異常
204,2022/11/14,16:20:46,187,ON,5,L1005 二面幅位置決め異常
205,2022/11/14,16:07:00,116,ON,3,L1003 ﾉｯﾁ前進不良
206,2022/11/14,15:45:42,115,ON,3,L1003 ﾉｯﾁ前進不良
207,2022/11/14,15:39:04,114,ON,3,L1003 ﾉｯﾁ前進不良
208,2022/11/14,15:28:33,113,ON,3,L1003 ﾉｯﾁ前進不良
209,2022/11/14,14:57:13,186,ON,5,L1005 二面幅位置決め異常
210,2022/11/14,13:57:18,185,ON,5,L1005 二面幅位置決め異常
211,2022/11/14,13:16:31,19,ON,2,L1002 横穴未貫通異常
212,2022/11/14,12:43:18,18,ON,2,L1002 横穴未貫通異常
213,2022/11/14,11:41:59,184,ON,5,L1005 二面幅位置決め異常
214,2022/11/14,11:19:55,112,ON,4,L1004 足先検査不良
215,2022/11/14,10:50:33,111,ON,4,L1004 足先検査不良
216,2022/11/14,10:11:44,112,ON,3,L1003 ﾉｯﾁ前進不良
217,2022/11/14,09:35:31,110,ON,4,L1004 足先検査不良
218,2022/11/14,09:32:41,109,ON,4,L1004 足先検査不良
219,2022/11/14,09:15:15,183,ON,5,L1005 二面幅位置決め異常
220,2022/11/14,09:05:04,85,ON,1,L1001 ｸﾗﾝﾌﾟ不良
221,2022/11/14,08:55:05,108,ON,4,L1004 足先検査不良
222,2022/11/14,08:43:10,111,ON,3,L1003 ﾉｯﾁ前進不良
223,2022/11/14,08:43:10,84,ON,1,L1001 ｸﾗﾝﾌﾟ不良
224,2022/11/14,08:25:52,110,ON,3,L1003 ﾉｯﾁ前進不良
225,2022/11/14,08:22:39,107,ON,4,L1004 足先検査不良
226,2022/11/11,18:34:38,106,ON,4,L1004 足先検査不良
227,2022/11/11,18:19:00,109,ON,3,L1003 ﾉｯﾁ前進不良
228,2022/11/11,17:11:21,17,ON,2,L1002 横穴未貫通異常
229,2022/11/11,16:39:14,182,ON,5,L1005 二面幅位置決め異常
230,2022/11/11,16:02:59,181,ON,5,L1005 二面幅位置決め異常
231,2022/11/11,15:15:28,180,ON,5,L1005 二面幅位置決め異常
232,2022/11/11,15:01:19,179,ON,5,L1005 二面幅位置決め異常
233,2022/11/11,14:43:04,108,ON,3,L1003 ﾉｯﾁ前進不良
234,2022/11/11,14:43:04,83,ON,1,L1001 ｸﾗﾝﾌﾟ不良
235,2022/11/11,14:29:09,82,ON,1,L1001 ｸﾗﾝﾌﾟ不良
236,2022/11/11,14:28:34,81,ON,1,L1001 ｸﾗﾝﾌﾟ不良
237,2022/11/11,14:22:21,107,ON,3,L1003 ﾉｯﾁ前進不良
238,2022/11/11,14:15:54,178,ON,5,L1005 二面幅位置決め異常
239,2022/11/11,13:40:43,105,ON,4,L1004 足先検査不良
240,2022/11/09,13:05:38,177,ON,5,L1005 二面幅位置決め異常
241,2022/11/09,12:15:23,176,ON,5,L1005 二面幅位置決め異常
242,2022/11/09,10:52:24,106,ON,3,L1003 ﾉｯﾁ前進不良
243,2022/11/09,10:47:23,175,ON,5,L1005 二面幅位置決め異常
244,2022/11/09,10:45:20,104,ON,4,L1004 足先検査不良
245,2022/11/09,10:14:21,105,ON,3,L1003 ﾉｯﾁ前進不良
246,2022/11/09,10:06:28,104,ON,3,L1003 ﾉｯﾁ前進不良
247,2022/11/09,09:45:22,103,ON,3,L1003 ﾉｯﾁ前進不良
248,2022/11/09,08:51:07,16,ON,2,L1002 横穴未貫通異常
249,2022/11/09,08:35:20,102,ON,3,L1003 ﾉｯﾁ前進不良
250,2022/11/09,08:32:17,15,ON,2,L1002 横穴未貫通異常
251,2022/11/09,08:27:40,103,ON,4,L1004 足先検査不良
252,2022/11/08,18:40:54,174,ON,5,L1005 二面幅位置決め異常
253,2022/11/08,18:34:18,14,ON,2,L1002 横穴未貫通異常
254,2022/11/08,13:59:47,102,ON,4,L1004 足先検査不良
255,2022/11/08,13:52:23,101,ON,4,L1004 足先検査不良
256,2022/11/08,13:41:44,101,ON,3,L1003 ﾉｯﾁ前進不良
257,2022/11/08,13:19:09,100,ON,3,L1003 ﾉｯﾁ前進不良
258,2022/11/08,13:10:39,13,ON,2,L1002 横穴未貫通異常
259,2022/11/08,12:22:11,99,ON,3,L1003 ﾉｯﾁ前進不良
260,2022/11/08,12:04:09,98,ON,3,L1003 ﾉｯﾁ前進不良
261,2022/11/08,12:04:09,80,ON,1,L1001 ｸﾗﾝﾌﾟ不良
262,2022/11/08,09:38:10,97,ON,3,L1003 ﾉｯﾁ前進不良
263,2022/11/08,09:33:40,173,ON,5,L1005 二面幅位置決め異常
264,2022/11/08,09:27:42,100,ON,4,L1004 足先検査不良
265,2022/11/08,09:27:24,99,ON,4,L1004 足先検査不良
266,2022/11/08,09:25:05,96,ON,3,L1003 ﾉｯﾁ前進不良
267,2022/11/08,09:15:09,95,ON,3,L1003 ﾉｯﾁ前進不良
268,2022/11/08,08:21:34,98,ON,4,L1004 足先検査不良
269,2022/11/07,16:35:16,79,ON,1,L1001 ｸﾗﾝﾌﾟ不良
270,2022/11/07,16:23:51,94,ON,3,L1003 ﾉｯﾁ前進不良
271,2022/11/07,15:23:40,93,ON,3,L1003 ﾉｯﾁ前進不良
272,2022/11/07,15:23:40,78,ON,1,L1001 ｸﾗﾝﾌﾟ不良
273,2022/11/07,15:03:22,92,ON,3,L1003 ﾉｯﾁ前進不良
274,2022/11/07,14:53:30,91,ON,3,L1003 ﾉｯﾁ前進不良
275,2022/11/07,14:41:56,172,ON,5,L1005 二面幅位置決め異常
276,2022/11/07,14:31:29,12,ON,2,L1002 横穴未貫通異常
277,2022/11/07,13:42:15,97,ON,4,L1004 足先検査不良
278,2022/11/07,12:14:31,90,ON,3,L1003 ﾉｯﾁ前進不良
279,2022/11/07,11:43:43,39,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
280,2022/11/07,11:39:03,38,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
281,2022/11/07,11:34:22,89,ON,3,L1003 ﾉｯﾁ前進不良
282,2022/11/07,11:09:23,77,ON,1,L1001 ｸﾗﾝﾌﾟ不良
283,2022/11/07,10:56:36,88,ON,3,L1003 ﾉｯﾁ前進不良
284,2022/11/07,10:43:43,96,ON,4,L1004 足先検査不良
285,2022/11/07,09:02:50,87,ON,3,L1003 ﾉｯﾁ前進不良
286,2022/11/07,08:53:58,171,ON,5,L1005 二面幅位置決め異常
287,2022/11/07,08:31:53,86,ON,3,L1003 ﾉｯﾁ前進不良
288,2022/11/07,08:14:28,85,ON,3,L1003 ﾉｯﾁ前進不良
289,2022/11/04,16:51:43,170,ON,5,L1005 二面幅位置決め異常
290,2022/11/04,16:28:24,84,ON,3,L1003 ﾉｯﾁ前進不良
291,2022/11/04,15:39:52,83,ON,3,L1003 ﾉｯﾁ前進不良
292,2022/11/04,14:05:08,95,ON,4,L1004 足先検査不良
293,2022/11/04,14:04:46,94,ON,4,L1004 足先検査不良
294,2022/11/04,14:03:25,93,ON,4,L1004 足先検査不良
295,2022/11/04,13:43:07,169,ON,5,L1005 二面幅位置決め異常
296,2022/11/04,11:46:18,2,ON,48,L1300 残留ﾜｰｸ検知異常
297,2022/10/31,11:37:20,168,ON,5,L1005 二面幅位置決め異常
298,2022/10/31,10:10:08,82,ON,3,L1003 ﾉｯﾁ前進不良
299,2022/10/31,09:53:32,81,ON,3,L1003 ﾉｯﾁ前進不良
300,2022/10/31,09:53:32,76,ON,1,L1001 ｸﾗﾝﾌﾟ不良
301,2022/10/31,09:39:51,37,ON,54,L1306 ｶｳﾝﾄｾﾝｻｰ異常
302,2022/10/31,08:58:44,92,ON,4,L1004 足先検査不良
303,2022/10/31,08:41:30,91,ON,4,L1004 足先検査不良
304,2022/10/31,08:29:57,167,ON,5,L1005 二面幅位置決め異常
305,2022/10/29,16:29:05,80,ON,3,L1003 ﾉｯﾁ前進不良
306,2022/10/29,15:50:23,166,ON,5,L1005 二面幅位置決め異常
307,2022/10/29,15:46:51,79,ON,3,L1003 ﾉｯﾁ前進不良
308,2022/10/29,14:50:02,165,ON,5,L1005 二面幅位置決め異常
309,2022/10/29,14:48:24,75,ON,1,L1001 ｸﾗﾝﾌﾟ不良
310,2022/10/29,13:25:20,164,ON,5,L1005 二面幅位置決め異常
311,2022/10/29,11:19:38,78,ON,3,L1003 ﾉｯﾁ前進不良
312,2022/10/29,11:19:38,74,ON,1,L1001 ｸﾗﾝﾌﾟ不良
313,2022/10/29,10:11:50,73,ON,1,L1001 ｸﾗﾝﾌﾟ不良
314,2022/10/29,09:47:49,77,ON,3,L1003 ﾉｯﾁ前進不良
315,2022/10/29,09:35:36,76,ON,3,L1003 ﾉｯﾁ前進不良
316,2022/10/29,09:35:36,72,ON,1,L1001 ｸﾗﾝﾌﾟ不良
317,2022/10/29,09:13:19,163,ON,5,L1005 二面幅位置決め異常
318,2022/10/29,09:02:09,162,ON,5,L1005 二面幅位置決め異常
319,2022/10/29,08:59:30,161,ON,5,L1005 二面幅位置決め異常
320,2022/10/29,08:38:34,75,ON,3,L1003 ﾉｯﾁ前進不良
321,2022/10/29,08:12:13,90,ON,4,L1004 足先検査不良
322,2022/10/29,08:08:06,160,ON,5,L1005 二面幅位置決め異常
323,2022/10/28,16:31:01,11,ON,2,L1002 横穴未貫通異常
324,2022/10/28,16:03:09,89,ON,4,L1004 足先検査不良
325,2022/10/28,15:44:55,159,ON,5,L1005 二面幅位置決め異常
326,2022/10/28,15:37:20,74,ON,3,L1003 ﾉｯﾁ前進不良
327,2022/10/28,14:29:37,88,ON,4,L1004 足先検査不良
328,2022/10/28,14:15:37,73,ON,3,L1003 ﾉｯﾁ前進不良
329,2022/10/28,14:15:37,71,ON,1,L1001 ｸﾗﾝﾌﾟ不良
330,2022/10/28,14:01:45,87,ON,4,L1004 足先検査不良
331,2022/10/28,13:54:36,86,ON,4,L1004 足先検査不良
332,2022/10/28,13:45:28,70,ON,1,L1001 ｸﾗﾝﾌﾟ不良
333,2022/10/28,13:23:21,10,ON,2,L1002 横穴未貫通異常
334,2022/10/28,13:17:58,72,ON,3,L1003 ﾉｯﾁ前進不良
335,2022/10/28,13:17:58,69,ON,1,L1001 ｸﾗﾝﾌﾟ不良
336,2022/10/28,10:56:25,9,ON,2,L1002 横穴未貫通異常
337,2022/10/28,10:24:53,158,ON,5,L1005 二面幅位置決め異常
338,2022/10/28,09:55:41,157,ON,5,L1005 二面幅位置決め異常
339,2022/10/28,09:38:20,156,ON,5,L1005 二面幅位置決め異常
340,2022/10/28,09:23:23,71,ON,3,L1003 ﾉｯﾁ前進不良
341,2022/10/28,08:59:19,70,ON,3,L1003 ﾉｯﾁ前進不良
342,2022/10/28,08:14:38,155,ON,5,L1005 二面幅位置決め異常
343,2022/10/27,18:50:05,69,ON,3,L1003 ﾉｯﾁ前進不良
344,2022/10/27,18:28:46,85,ON,4,L1004 足先検査不良
345,2022/10/27,18:22:52,84,ON,4,L1004 足先検査不良
346,2022/10/27,17:00:19,154,ON,5,L1005 二面幅位置決め異常
347,2022/10/27,15:12:23,83,ON,4,L1004 足先検査不良
348,2022/10/27,13:50:14,82,ON,4,L1004 足先検査不良
349,2022/10/27,13:17:25,81,ON,4,L1004 足先検査不良
350,2022/10/27,12:07:40,80,ON,4,L1004 足先検査不良
351,2022/10/27,11:58:40,8,ON,2,L1002 横穴未貫通異常
352,2022/10/27,11:56:45,68,ON,3,L1003 ﾉｯﾁ前進不良
353,2022/10/27,11:56:45,68,ON,1,L1001 ｸﾗﾝﾌﾟ不良
354,2022/10/27,09:39:44,153,ON,5,L1005 二面幅位置決め異常
355,2022/10/27,09:36:14,79,ON,4,L1004 足先検査不良
356,2022/10/27,09:05:01,78,ON,4,L1004 足先検査不良
357,2022/10/27,09:04:28,77,ON,4,L1004 足先検査不良
358,2022/10/27,08:46:31,67,ON,3,L1003 ﾉｯﾁ前進不良
359,2022/10/27,08:38:50,76,ON,4,L1004 足先検査不良
360,2022/10/27,08:30:38,75,ON,4,L1004 足先検査不良
361,2022/10/27,08:23:20,74,ON,4,L1004 足先検査不良
362,2022/10/27,08:22:42,73,ON,4,L1004 足先検査不良
